57.8,29.6,4.1,2.8,3.4,1919
80.4,13.0,1.1,2.0,2.7,523
40.1,37.6,6.2,13.0,4.9,1260
58.0,2.7,37.0,0.9,1.1,2127
45.3,37.6,11.8,3.8,2.7,1086
84.7,2.7,1.3,0.9,2.1,14098
76.1,9.6,6.6,5.3,2.6,2764
82.1,9.2,4.5,1.8,2.2,5761
79.5,5.7,10.8,2.7,1.9,19941
81.1,3.1,12.2,1.7,2.1,327
81.1,3.1,12.2,1.7,2.1,3258
76.1,9.6,6.6,5.3,2.6,4288
79.5,5.7,10.8,2.7,1.9,6271
54.1,26.5,8.1,7.2,4.7,2467
58.3,17.6,15.9,7.3,3.0,4947
70.0,20.7,4.0,2.8,3.4,3436
40.1,37.6,6.2,13.0,4.9,964
76.6,4.4,14.2,2.4,2.3,7047
70.0,20.7,4.0,2.8,3.4,20257
40.5,46.3,2.1,1.4,3.7,8888
58.3,17.6,15.9,7.3,3.0,2482
81.5,6.0,9.1,1.6,2.0,2476
54.7,8.2,29.4,5.5,2.9,11979
40.1,37.6,6.2,13.0,4.9,343
45.3,37.6,11.8,3.8,2.7,518
45.3,37.6,11.8,3.8,2.7,276
40.1,37.6,6.2,13.0,4.9,16922
65.3,8.4,21.5,2.2,2.2,1629
40.1,37.6,6.2,13.0,4.9,1470
86.3,3.1,7.8,1.1,1.7,1787
58.0,2.7,37.0,0.9,1.1,5674
64.8,7.9,19.4,5.5,2.9,2883
78.5,11.7,1.8,3.7,3.8,15364
78.5,11.7,1.8,3.7,3.8,7447
64.1,5.1,27.9,1.3,1.7,1958
55.9,8.8,30.5,3.2,2.1,3903
76.6,4.4,14.2,2.4,2.3,5037
76.4,12.4,5.7,2.9,3.3,9581
64.8,7.9,19.4,5.5,2.9,10510
64.8,7.9,19.4,5.5,2.9,38491
57.9,22.5,16.0,2.4,2.5,2725
57.9,22.5,16.0,2.4,2.5,3978
74.5,6.4,15.4,1.2,2.0,4693
81.0,3.5,11.6,1.6,2.1,1405
81.5,6.0,9.1,1.6,2.0,625
45.3,37.6,11.8,3.8,2.7,377
81.1,3.1,12.2,1.7,2.1,337
45.3,37.6,11.8,3.8,2.7,162
76.1,9.6,6.6,5.3,2.6,15942
64.1,5.5,3.3,5.4,7.3,5469
86.3,3.1,7.8,1.1,1.7,4410
78.2,10.5,5.9,2.4,3.0,4419
81.5,6.0,9.1,1.6,2.0,4085
57.9,22.5,16.0,2.4,2.5,519
